id,name,text,trans
0000000000000,莉波,今日は町興しの一環で、\n商店街のイベントに参加するんだよね？,今天是为了振兴城镇，\n参加商店街的活动对吧？
0000000000000,莉波,具体的には、なにをしたらいいのかな？,具体来说，我们该做些什么呢？
select,,入り口で\n呼び込みを,在入口处\n招呼客人
select,,カラオケ大会\nイベントの案内を,卡拉OK大赛\n活动的介绍
select,,天川のみなさんと\n交流を,和天川的大家\n交流
0000000000000,莉波,商店街をお客さんで\nいっぱいにできるようにがんばるね。,为了让商店街充满客人，我会加油的。
0000000000000,{user},おお、商店街が人で溢れている……！\nさすが姫崎さん……！,哇，商店街人山人海……！\n不愧是姬崎同学……！
0000000000000,莉波,私も参加するんだもんね。\n人が多い方が嬉しいしがんばらなきゃ。,我也要参加嘛。\n人多的话我会更开心，所以得加油。
0000000000000,{user},おお、商店街が人で溢れている……！\nさすが姫崎さん……！,哇，商店街人山人海……！\n不愧是姬崎同学……！
0000000000000,莉波,うん、地域の人に商店街のお話とか\n聞けたらいいな。,嗯，如果能和当地人聊聊商店街的事情就好了。
0000000000000,{user},おお、商店街が人で溢れている……！\nさすが姫崎さん……！,哇，商店街人山人海……！\n不愧是姬崎同学……！
info,adv_pevent_002_hrnm_sales_2-002-02.txt,,
译者,deepseek-chat,,
