id,name,text,trans
0000000000000,燕,おい、プロデューサー。,喂，制作人。
0000000000000,燕,最近の私について、どう思う？,你觉得我最近怎么样？
select,,可愛く\nなりましたね,变得\n可爱了呢
select,,カッコよく\nなりましたね,变得\n帅气了呢
0000000000000,燕,そ、そういうことを\n聞いているのではない！,我、我不是在问\n那种事情！
0000000000000,燕,技術的な話をしていると\nなぜ分からん！？,我在说技术性的事情\n难道你不明白！？
0000000000000,燕,……まぁ、気持ちは受け取っておこう。,……不过，你的心意我收下了。
0000000000000,燕,うむ、そうだろうとも。,嗯，应该是这样吧。
0000000000000,燕,レッスンの成果だな。\nさらに磨きをかけていくぞ。,是练习的成果呢。\n我会继续打磨的。
0000000000000,燕,今日もプロデュース、よろしく頼む。,今天的培育也请多关照。
info,adv_pstory_001_atbm_opening-true-02.txt,,
译者,deepseek-reasoner,,
