id,name,text,trans
0000000000000,ことね,こんにちはっ、インタビュアーの\n藤田ことねですっ♪,你好，我是采访员\n藤田琴音♪
0000000000000,ことね,今日はドリンクのPRイベントの様子を\nお届けしちゃいますよ～っ！,今天要为大家带来\n饮料PR活动的现场报道哦～！
0000000000000,ことね,……っと、こんな感じでどーです？,……怎么样，这样还行吗？
select,,練習の必要は\nなかったですね,不需要\n练习了呢
select,,いい感じですね,感觉不错呢
select,,安心して\n送り出せます,可以放心\n交给你了
0000000000000,ことね,必要ですよぉ～！\n褒めてもらわないと自信ないですから！,需要啦～！\n不夸我的话我会没自信的！
0000000000000,{user},藤田さんには、どんな仕事も\n安心して任せられそうだ……,藤田同学，感觉什么工作\n都可以放心交给你呢……
0000000000000,ことね,ほんとです？　\nじゃあ、この調子でがんばります！,真的吗？\n那我会继续加油的！
0000000000000,{user},藤田さんには、どんな仕事も\n安心して任せられそうだ……,藤田同学，感觉什么工作\n都可以放心交给你呢……
0000000000000,ことね,それは嬉しいですけどぉ……\nちゃーんと見守っててくださいね？,虽然很开心……\n但请好好看着我哦？
0000000000000,{user},藤田さんには、どんな仕事も\n安心して任せられそうだ……,藤田同学，感觉什么工作\n都可以放心交给你呢……
info,adv_pevent_002_fktn_sales_1-003-01.txt,,
译者,deepseek-chat,,
