id,name,text,trans
0000000000000,あさり先生,今日はお肌だけじゃなく\n全てに大事な睡眠のお話！,今天不仅是关于肌肤，\n还要聊聊睡眠的重要性！
0000000000000,あさり先生,まずはクイズからです、\n藤田さん。,首先从问答开始，\n藤田同学。
0000000000000,あさり先生,次のうち、睡眠の質を高める方法として\n正しいものはどれでしょう？,以下选项中，\n哪一个是提高睡眠质量的正确方法？
0000000000000,ことね,正しいものですかぁ～？\nえ～、どれだろぉ～。,正确的选项吗～？\n嗯～，是哪一个呢～。
0000000000000,ことね,プロデューサぁ～、バトンタッチ♡,制作人～，交给你了♡
select,,仮眠は\n15分程度,小睡\n大约15分钟
select,,できるだけ長く寝る,尽量睡久一点
select,,実は睡眠は不要,其实不需要睡眠
0000000000000,あさり先生,はい、正解です。\n簡単でした？,好的，正确答案。\n很简单吧？
0000000000000,あさり先生,仮眠の理想は15分程度。\nこれでしっかり目が覚めますよ。,小睡的理想时间是15分钟左右。\n这样能让你彻底清醒哦。
0000000000000,あさり先生,逆に30分以上になると、\n眠りが深くなってしまうんです。,相反，如果超过30分钟，\n睡眠就会变得更深。
0000000000000,あさり先生,起きたら頭がぼんやり……\nなんて、覚えがありませんか？,醒来后头脑昏昏沉沉……\n有没有这样的经历呢？
0000000000000,ことね,ありまぁ～す♪,有啊～♪
0000000000000,ことね,でも気持ちいいからぁ、\n仕方ないんですよねぇ～。,但是因为很舒服嘛，\n没办法呀～。
0000000000000,あさり先生,睡眠時間を確保する\nのは大事なことです。,确保睡眠时间\n是很重要的。
0000000000000,あさり先生,でも睡眠は、長すぎても短すぎても\nいけません。,但是睡眠时间，\n太长或太短都不行。
0000000000000,あさり先生,あまりに長い睡眠は健康を害する\n場合があるので、注意が必要ですよ。,过长的睡眠可能会损害健康，\n所以需要注意哦。
0000000000000,あさり先生,今回の正解は「仮眠は15分程度」です。\n健康に生きるため、注意しましょうね。,这次的正确答案是“小睡大约15分钟”。\n为了健康生活，请注意哦。
0000000000000,ことね,睡眠時間……\n気にしたことなかったカモ。,睡眠时间……\n我从来没注意过呢。
0000000000000,ことね,でも前に体調が悪かったのって、\nもしかして……？,但是之前身体不舒服，\n难道是因为……？
0000000000000,あさり先生,睡眠は必要なものですっ。,睡眠是必要的哦。
0000000000000,あさり先生,正解は「仮眠は15分程度」です。,正确答案是“小睡大约15分钟”。
0000000000000,あさり先生,仮眠はあくまで仮眠。\nちゃんと夜は寝てくださいね。,小睡终究是小睡。\n晚上还是要好好睡觉哦。
0000000000000,ことね,あたしはダイジョーブでしたよ♪\nなにしろ疲れてたんでぇ。,我倒是没问题哦♪\n毕竟当时太累了。
0000000000000,ことね,バタンって倒れて、\nそのまま寝てましたからッ！,直接倒下，\n然后就睡着了！
info,adv_pevent_001_fktn_school_009.txt,,
译者,deepseek-chat,,
