id,name,text,trans
0000000000000,{user},ひとまず、問題の動画のほうは\n運営に削除されたようです。,首先，有问题的视频已经被运营删除了。
0000000000000,{user},ファンの投票数も、\n徐々に戻ってきましたね。,粉丝的投票数也慢慢回升了。
0000000000000,莉波,……うん。よかった。,……嗯。太好了。
0000000000000,莉波,{user}くん、\n本当にありがとう。,{user}君，真的谢谢你。
0000000000000,{user},ですが、油断はできません。\n次の『QUARTET』では――,但是，不能掉以轻心。接下来的『QUARTET』中——
0000000000000,{user},おそらく、白草四音と\n戦うことになるでしょう。,我们很可能会和白草四音对战。
0000000000000,莉波,うん。彼女のライブ映像を\nみせてもらったけど、,嗯。我看了她的演唱会视频，
0000000000000,莉波,やっぱり、アイドルとしては、\nすごい子だと思う。,果然，作为偶像，她真的很厉害。
0000000000000,？？？,――これはこれは、姫崎莉波さん。\nごきげんよう。,——哎呀呀，姬崎莉波同学。你好啊。
0000000000000,莉波,……！？,……！？
0000000000000,四音,いえ、姫崎莉波『お姉さん』と\n呼ぶべきでしょうかね？,不，应该叫你姬崎莉波“姐姐”才对吗？
0000000000000,{user},……白草四音。,……白草四音。
0000000000000,四音,フフフ、可哀想に。,呵呵，真可怜。
0000000000000,四音,せっかく『N.I.A』を辞退しやすいよう\nお膳立てして差し上げたのに、,我明明特意为你铺好了路，让你更容易退出『N.I.A』，
0000000000000,四音,わざわざファンの前で、\n無様に敗北するほうを選ぶなんて。,你却偏偏选择在粉丝面前狼狈地失败。
0000000000000,莉波,……四音さん。,……四音同学。
0000000000000,四音,……うん？　何でしょう？,……嗯？怎么了？
0000000000000,莉波,あなたのステージの映像、\nみせてもらったよ。,我看了你的舞台视频。
0000000000000,莉波,……悔しいけど、\n本当にすごくて、圧倒された。,……虽然不甘心，但真的很厉害，完全被震撼到了。
0000000000000,莉波,そんな才能と実力があるのに、\nどうして、あんなことをしたの？,你有这样的才能和实力，为什么要做那种事？
0000000000000,四音,……フン、目障りなんですよ。,……哼，因为碍眼啊。
0000000000000,四音,お姉さんアイドルなどという、\nふざけた存在が。,什么姐姐偶像，简直是可笑的存在。
0000000000000,莉波,……？,……？
0000000000000,四音,優しくて、気立てがよくて、\n包容力のあるお姉さんだと……？,温柔、善良、包容力强的姐姐……？
0000000000000,四音,そんな姉など――\nこの宇宙に存在するはずがないっ！,那样的姐姐——在这个宇宙中根本不可能存在！
0000000000000,四音,姉とは、絶対的な圧制者。\n力と恐怖の象徴――,姐姐应该是绝对的压制者，力量与恐怖的象征——
0000000000000,莉波,……な、なにを言ってるの？,……你、你在说什么？
0000000000000,四音,ボクはね――,我啊——
0000000000000,四音,姉という存在が、虫唾が走るほど\n嫌いなんだ。,对“姐姐”这种存在，厌恶到想吐。
0000000000000,{user},……お姉さんの認識が\nかなり歪んでいるようですが……,……你对姐姐的认知似乎有些扭曲……
0000000000000,{user},なにか、彼女の個人的な地雷を\n踏んでしまったようですね。,看来我们不小心踩到了她的个人雷区。
0000000000000,四音,……ボクは認めない。\n姫崎莉波、おまえのような――,……我不承认。姬崎莉波，像你这样的——
0000000000000,四音,欺瞞に満ちた、\nお姉さんアイドルなど。,充满虚伪的姐姐偶像。
0000000000000,四音,そもそも、年下のお姉さんなど――,说到底，年纪小的姐姐——
0000000000000,四音,存在そのものが矛盾しているッ！,本身就是矛盾的！
0000000000000,莉波,――そんなことないよ。,——才不是这样。
0000000000000,莉波,年下だって、みんなの\nちゃんとお姉さんになれる。,年纪小的人，也能成为大家的好姐姐。
0000000000000,{user},お姉さんかどうかは、\n実際の年齢とは関係ありません。,是不是姐姐，和实际年龄没有关系。
0000000000000,四音,……な、なに？,……什、什么？
0000000000000,{user},誰しも、心の中に理想の\nお姉さんが存在する。,每个人心中都有一个理想的姐姐。
0000000000000,{user},姫崎さんのライブでは、誰もが、\nそんな理想のお姉さんを――,在姬崎同学的演唱会上，每个人都能——
0000000000000,{user},年齢も性別も関係なく、\n応援することができるんです。,无论年龄和性别，都能支持这样的理想姐姐。
0000000000000,四音,……っ、よ、世迷い言を……\nまあ、いいでしょう。,……胡、胡言乱语……算了，随你怎么说。
0000000000000,四音,あなたのその愚かな幻想は、\nこのボクが叩き潰して差し上げます。,你那愚蠢的幻想，就由我来粉碎吧。
0000000000000,四音,『QUARTET』の舞台でね。,在『QUARTET』的舞台上。
0000000000000,莉波,……{user}くん。,……{user}君。
0000000000000,{user},『QUARTET』まで、時間がありません。,离『QUARTET』没多少时间了。
0000000000000,{user},最高のパフォーマンスができるよう、\n最後の追い込みをかけましょう。,为了能展现出最好的表演，我们得再加把劲。
0000000000000,{user},お姉さん力強化週間――\nラストスパートです！,姐姐力强化周——最后的冲刺！
0000000000000,莉波,うん。頑張るよ。,嗯。我会加油的。
0000000000000,莉波,みんなのお姉さんが、\n負けるわけにはいかないもんね！,作为大家的姐姐，我绝对不能输！
info,adv_dear_hrnm_014.txt,,
译者,deepseek-chat,,
