id,name,text,trans
0000000000000,{user},葛城さん、優勝です。,葛城同学，你赢了。
0000000000000,リーリヤ,…………え？,…………诶？
0000000000000,リーリヤ,ゆ、優勝……？,赢、赢了……？
0000000000000,{user},はい。\n信じられませんか？,是的。\n不敢相信吗？
0000000000000,{user},葛城さんは、あの白草さんにも\n勝利して、優勝したんです。,葛城同学，你战胜了那位白草同学，\n赢得了冠军。
0000000000000,リーリヤ,……その、えっと、もちろん\n勝つ、つもりだったんですけど……,……那个，嗯，当然\n我是打算赢的，可是……
0000000000000,リーリヤ,どうして……勝てたのでしょうか？,为什么……我能赢呢？
0000000000000,{user},それは――,那是因为――
0000000000000,四音,――まぐれです。,――只是运气好而已。
0000000000000,{user},……白草さん。,……白草同学。
0000000000000,四音,いえ……まぐれですらない。\n審査員の目が節穴だっただけ。,不……连运气都算不上。\n只是评审的眼光有问题罢了。
0000000000000,四音,明らかに、私の方が実力は上。\nこんな結果は、認められません……！,显然，我的实力更强。\n这样的结果，我无法接受……！
0000000000000,{user},声が震えていますよ、白草さん。,你的声音在颤抖呢，白草同学。
0000000000000,四音,な、何を……！？,什、什么……！？
0000000000000,リーリヤ,……確かに、わたしはあなたよりも、\n実力は劣っていると思います。,……确实，我觉得我的实力\n不如你。
0000000000000,四音,そ、そうでしょう？\nだったら、今からでも辞退しなさい！,对、对吧？\n那现在就该放弃！
0000000000000,四音,そうすれば、私に――,这样的话，我――
0000000000000,リーリヤ,――でも、勝ったのは、わたしです。,――但是，赢的人是我。
0000000000000,四音,お、おまえ……！,你、你……！
0000000000000,リーリヤ,……だから、撤回してください。\nあの時の、センパイへの言葉を。,……所以，请你收回\n那时对前辈说的话。
0000000000000,四音,なっ…………！？,什…………！？
0000000000000,四音,……ふ、ふざけるな！　\nボクは、間違ってなんかない……！,……别、别开玩笑了！\n我、我没错……！
0000000000000,四音,おまえらに、才能なんてない！,你们根本没有才能！
0000000000000,リーリヤ,……どうして、そこまで。,……为什么，要做到这种地步。
0000000000000,{user},大丈夫ですよ、葛城さん。\n撤回してもらう必要はありません。,没关系的，葛城同学。\n不需要她收回那些话。
0000000000000,{user},ここに、結果がありますから。,因为，结果已经在这里了。
0000000000000,四音,……おまえっ！！,……你这家伙！！
0000000000000,アイドルA,ねえねえ、何あれ？,喂喂，那是什么情况？
0000000000000,アイドルB,なんか、揉めてる？\n片方、合格した子だよね……？,好像吵起来了？\n其中一个是合格的孩子吧……？
0000000000000,四音,くっ……,可恶……
0000000000000,四音,……絶対に許さないぞ無能ども。\nこの屈辱は、必ず晴らす……！！,……我绝对不会原谅你们这些无能之辈。\n这份屈辱，我一定会讨回来……！！
0000000000000,{user},……あの子は、誰も信じていない。\nただ技術を持っているだけです。,……她不相信任何人。\n只是拥有技术而已。
0000000000000,{user},心を開かない者のパフォーマンスが、\n誰かの心に届くとは思えません。,一个不敞开心扉的人，\n她的表演是无法打动任何人的。
0000000000000,リーリヤ,……わたしのパフォーマンスは、\n心に届いた、ということでしょうか？,……我的表演，\n打动了别人的心，是吗？
0000000000000,{user},葛城さんは白草さんすら信じていた。\nあの子は強い、と。,葛城同学甚至相信白草同学。\n认为她很强。
0000000000000,{user},だから懸命に努力をし続けた。\nいつも精一杯だった。,所以一直拼命努力。\n总是全力以赴。
0000000000000,リーリヤ,それは……はい。,那是……是的。
0000000000000,リーリヤ,だって――それは、前提だから。,因为――那是前提。
0000000000000,リーリヤ,相手の強さを、自分の弱さを認めないと\nスタートラインにも、立てません。,如果不承认对方的强大和自己的弱小，\n连起跑线都站不上去。
0000000000000,{user},それが葛城さんの魅力なんですよ。,这就是葛城同学的魅力所在。
0000000000000,{user},技術はつたなくても、その姿が、\n審査員の心を動かしたのでしょうね。,虽然技术还不够成熟，但你的表现，\n打动了评审的心吧。
0000000000000,リーリヤ,…………そう、ですか。,…………是这样吗。
0000000000000,{user},もっと喜んでもいいんですよ？,你可以更开心一点哦？
0000000000000,リーリヤ,……合格したのは、わたしですけど、\n実力では負けてるのも、事実です。,……虽然我合格了，\n但实力上确实不如她，这也是事实。
0000000000000,リーリヤ,……だから、次に会う時には、\n実力でも勝てるように、なります……！,……所以，下次见面时，\n我会在实力上也胜过她……！
0000000000000,{user},……葛城さんらしいですね。,……很有葛城同学的风格呢。
info,adv_dear_kllj_019.txt,,
译者,deepseek-chat,,
