id,name,text,trans
0000000000000,{user},他の『N.I.A』参加者といっしょに\n脱出ゲームに挑戦してもらいます。,你将和其他『N.I.A』的参与者一起\n挑战逃脱游戏。
0000000000000,リーリヤ,は、初めての人と初めてのゲーム……\n自信がありません……。,和第一次见面的人一起玩第一次的游戏……\n我没有自信……
select,,少しだけ勇気を\n出しましょう,稍微鼓起一点勇气吧
select,,1つずつ\n解決しましょう,一步一步地\n解决吧
select,,謎解きに\n全力を,全力投入\n解谜
0000000000000,リーリヤ,す、少しでいいんですか？\n少しだけ……なら……,只、只要一点点就可以吗？\n只要一点点……的话……
0000000000000,{user},葛城さんが大きな謎を解いた！\nグループの中心に躍り出たぞ！,葛城同学解开了大谜题！\n成为了小组的中心人物！
0000000000000,リーリヤ,先に話しかけるところから、ですか？\nはい……やってみます！,从主动搭话开始，是吗？\n好的……我试试看！
0000000000000,{user},葛城さんが大きな謎を解いた！\nグループの中心に躍り出たぞ！,葛城同学解开了大谜题！\n成为了小组的中心人物！
0000000000000,リーリヤ,な、謎解きで役にたてば、\n話せるようになるでしょうか……？,如、如果在解谜中能帮上忙，\n是不是就能和大家聊得来了呢……？
0000000000000,{user},葛城さんが大きな謎を解いた！\nグループの中心に躍り出たぞ！,葛城同学解开了大谜题！\n成为了小组的中心人物！
info,adv_pevent_002_kllj_sales_1-006-02.txt,,
译者,deepseek-chat,,
